window_10min,SVM_Z_CURRENT_mean,SVM_Z_CURRENT_std,SVM_Z_CURRENT_min,SVM_Z_CURRENT_max,SVM_Z_CURRENT_median,SVM_Z_CURRENT_range,SVM_Z_CURRENT_cv,SVM_Z_CURRENT_skew,SVM_Z_CURRENT_kurt,SVM_Z_CURRENT_q25,SVM_Z_CURRENT_q75,SVM_Z_CURRENT_iqr,SVM_Z_EFFECTIVE_LOAD_RATIO_mean,SVM_Z_EFFECTIVE_LOAD_RATIO_std,SVM_Z_EFFECTIVE_LOAD_RATIO_min,SVM_Z_EFFECTIVE_LOAD_RATIO_max,SVM_Z_EFFECTIVE_LOAD_RATIO_median,SVM_Z_EFFECTIVE_LOAD_RATIO_range,SVM_Z_EFFECTIVE_LOAD_RATIO_cv,SVM_Z_EFFECTIVE_LOAD_RATIO_skew,SVM_Z_EFFECTIVE_LOAD_RATIO_kurt,SVM_Z_EFFECTIVE_LOAD_RATIO_q25,SVM_Z_EFFECTIVE_LOAD_RATIO_q75,SVM_Z_EFFECTIVE_LOAD_RATIO_iqr,SVM_Z_PEAK_LOAD_RATIO_mean,SVM_Z_PEAK_LOAD_RATIO_std,SVM_Z_PEAK_LOAD_RATIO_min,SVM_Z_PEAK_LOAD_RATIO_max,SVM_Z_PEAK_LOAD_RATIO_median,SVM_Z_PEAK_LOAD_RATIO_range,SVM_Z_PEAK_LOAD_RATIO_cv,SVM_Z_PEAK_LOAD_RATIO_skew,SVM_Z_PEAK_LOAD_RATIO_kurt,SVM_Z_PEAK_LOAD_RATIO_q25,SVM_Z_PEAK_LOAD_RATIO_q75,SVM_Z_PEAK_LOAD_RATIO_iqr,SVM_Z_POSITION_mean,SVM_Z_POSITION_std,SVM_Z_POSITION_min,SVM_Z_POSITION_max,SVM_Z_POSITION_median,SVM_Z_POSITION_range,SVM_Z_POSITION_cv,SVM_Z_POSITION_skew,SVM_Z_POSITION_kurt,SVM_Z_POSITION_q25,SVM_Z_POSITION_q75,SVM_Z_POSITION_iqr,n_samples,n_runs,SVM_Z_CURRENT_mean_diff,SVM_Z_CURRENT_mean_pct_change,SVM_Z_CURRENT_mean_ma3,SVM_Z_CURRENT_mean_ma_dev,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_diff,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_pct_change,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_ma3,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_ma_dev,SVM_Z_PEAK_LOAD_RATIO_mean_diff,SVM_Z_PEAK_LOAD_RATIO_mean_pct_change,SVM_Z_PEAK_LOAD_RATIO_mean_ma3,SVM_Z_PEAK_LOAD_RATIO_mean_ma_dev,SVM_Z_POSITION_mean_diff,SVM_Z_POSITION_mean_pct_change,SVM_Z_POSITION_mean_ma3,SVM_Z_POSITION_mean_ma_dev,anomaly_ensemble,anomaly_if,anomaly_score
1119,13.190436241610737,36.8354550496792,-74.3,108.1,2.6,182.39999999999998,2.792588082377257,0.20813566672416284,0.5111402283732938,2.475,14.1,11.625,37.58724832214765,6.796249965386352,4.0,46.0,39.0,42.0,0.18081264973530334,-2.7995991193941436,8.542507656710377,37.0,41.0,4.0,102.20805369127517,24.821385511822747,2.0,111.0,109.0,109.0,0.24285156223400023,-3.5415451101480144,11.116656514497693,109.0,110.0,1.0,1.523489932885906,0.7155783239545542,1.0,3.0,1.0,2.0,0.46969678532699816,0.9916866300024307,-0.39354936580996647,1.0,2.0,1.0,600.0,2.0,-0.9677852348993294,-0.06835500041477549,14.019407158836692,-0.8289709172259556,2.996644295302012,0.08663174233604964,36.387583892617464,1.1996644295301877,4.667785234899327,0.04785495579179133,100.29418344519014,1.9138702460850254,0.08389261744966436,0.05827505827505819,1.4731543624161076,0.05033557046979831,0,0,-0.18315070967613223
1120,12.166778523489933,36.07837552042612,-75.3,107.2,2.6,182.5,2.965318670901339,0.08464502320184758,0.6008771474034749,2.4,13.825000000000001,11.425,36.08557046979866,10.000893733678835,3.0,45.0,39.0,42.0,0.2771438445749098,-2.3605057266875433,4.539303449435136,37.0,41.0,4.0,100.18120805369128,27.98716481118453,2.0,111.0,109.0,109.0,0.27936541547976784,-3.0824120137787268,7.809963565187733,108.0,109.0,1.0,1.49496644295302,0.6944980647181402,1.0,3.0,1.0,2.0,0.46455762802694905,1.0574489186728717,-0.20348381508067037,1.0,2.0,1.0,600.0,2.0,-1.0236577181208038,-0.07760605482414284,13.171812080536915,-1.005033557046982,-1.5016778523489904,-0.03995179001874827,36.08780760626399,-0.002237136465332412,-2.0268456375838895,-0.01983058638124624,99.97651006711408,0.20469798657720162,-0.028523489932885893,-0.018722466960352402,1.4860178970917228,0.00894854586129723,0,0,-0.1904910824699929
1121,15.790604026845639,35.79897954938654,-75.0,108.8,2.7,183.8,2.267106406349283,0.20980382579650422,0.43049671223353503,2.4,40.95,38.550000000000004,39.22986577181208,2.8187572174382236,26.0,44.0,39.0,18.0,0.07185232888213426,-0.7380153436816078,1.2012318438740053,37.0,42.0,5.0,106.25838926174497,14.792696815720726,2.0,111.0,109.0,109.0,0.1392143897389792,-5.811729386295821,35.66477034164522,109.0,110.0,1.0,1.5268456375838926,0.693996427713008,1.0,3.0,1.0,2.0,0.45452952848016787,0.9456348822306839,-0.38128105952492497,1.0,2.0,1.0,600.0,2.0,3.6238255033557056,0.29784593319910635,13.71593959731544,2.0746644295301984,3.1442953020134183,0.08713442135118776,37.63422818791948,1.5956375838925965,6.0771812080536876,0.06066188785422377,102.88255033557046,3.3758389261745094,0.03187919463087252,0.021324354657688005,1.5151006711409398,0.011744966442952753,0,0,-0.18082326290366735
1122,15.415436241610738,34.8907249235628,-76.4,107.5,2.7,183.9,2.2633627992558916,0.3459237694323454,0.6265722945416625,2.5,15.35,12.85,39.31711409395973,2.7668704634931154,27.0,44.0,39.0,17.0,0.07037318295744877,-0.7570603352964889,1.3734466523308972,37.0,42.0,5.0,106.62248322147651,13.186322091236647,2.0,111.0,110.0,109.0,0.1236729974094299,-5.832055816188789,38.005842020430535,109.0,110.0,1.0,1.5654362416107384,0.7176619210344279,1.0,3.0,1.0,2.0,0.45844212747751234,0.8620338755805531,-0.5897028385815539,1.0,2.0,1.0,600.0,2.0,-0.37516778523490046,-0.02375892553553216,14.457606263982107,0.9578299776286308,0.08724832214765144,0.002224028056969418,38.210850111856836,1.1062639821028952,0.364093959731548,0.003426496131375467,104.35402684563758,2.2684563758389373,0.038590604026845776,0.025274725274725407,1.5290827740492172,0.036353467561521136,0,0,-0.19851634281819724
1123,11.543288590604027,36.39679095546847,-76.2,109.5,2.6,185.7,3.1530694801388424,0.20308811290666332,0.8724888501907628,2.4,13.525,11.125,39.15604026845637,3.44427139909802,18.0,44.0,40.0,26.0,0.08796270959688135,-1.789452374739332,6.438913032093291,37.0,42.0,5.0,107.68288590604027,9.37788077296799,10.0,111.0,109.0,101.0,0.08708794061435862,-7.005774190167372,59.12420783979357,109.0,110.0,1.0,1.5486577181208054,0.7236565950229171,1.0,3.0,1.0,2.0,0.4672798815099226,0.921895810332119,-0.529778491545577,1.0,2.0,1.0,600.0,2.0,-3.8721476510067117,-0.25118638164482565,14.249776286353471,-2.706487695749445,-0.16107382550335814,-0.004096786583024037,39.23434004474274,-0.07829977628636442,1.0604026845637549,0.009945394747195024,106.8545861297539,0.8282997762863715,-0.016778523489932917,-0.010718113612004254,1.5469798657718121,0.001677852348993314,1,0,-0.1507227534729813
1124,13.917617449664432,32.43556158740564,-77.0,107.3,2.6,184.3,2.330539814355056,0.51582417612844,1.214268102185831,2.5,13.4,10.9,35.59563758389262,10.542235874797262,2.0,46.0,39.0,44.0,0.2961665133810591,-2.272815499704963,4.115673461673406,36.0,41.0,5.0,97.31040268456375,32.75448716462226,2.0,112.0,109.0,110.0,0.33659800248486765,-2.476652606978186,4.3202330062904295,109.0,110.0,1.0,1.5083892617449663,0.6968814732193911,1.0,3.0,1.0,2.0,0.46200373530451294,1.0138006846966179,-0.28553852477637376,1.0,2.0,1.0,600.0,2.0,2.3743288590604053,0.20568911886973473,13.625447427293068,0.2921700223713639,-3.560402684563755,-0.09092856836782781,38.02293064876959,-2.42729306487697,-10.372483221476514,-0.09632434285358138,103.87192393736017,-6.56152125279641,-0.04026845637583909,-0.02600216684723733,1.5408277404921702,-0.03243847874720385,0,0,-0.17661140082224114
1125,13.593120805369127,36.77284579538635,-75.2,106.7,2.7,181.9,2.7052541003579913,0.0772384097690154,0.5787014362640694,2.4,14.2,11.799999999999999,39.74496644295302,2.437533847842166,31.0,44.0,40.0,13.0,0.06132937239589374,-0.20967459893361726,-0.8773950203928469,38.0,42.0,4.0,107.5738255033557,10.7720266172048,11.0,112.0,110.0,101.0,0.10013613039046168,-6.916697873330347,53.02350639853775,109.0,110.0,1.0,1.5738255033557047,0.7376452175529492,1.0,3.0,1.0,2.0,0.4686956819419592,0.86355904543797,-0.6641300822991743,1.0,2.0,1.0,600.0,2.0,-0.324496644295305,-0.02331553123003316,13.018008948545864,0.5751118568232627,4.149328859060404,0.11656846570822532,38.165548098434016,1.5794183445190058,10.263422818791952,0.10547097263651573,104.18903803131991,3.3847874720357964,0.06543624161073835,0.04338153503893216,1.5436241610738257,0.030201342281878985,1,0,-0.16923419265937656
1126,13.65520134228188,34.96770067573258,-75.4,109.1,2.7,184.5,2.560760533604057,0.3406262868349173,1.0231756274953616,2.4,13.7,11.299999999999999,39.39093959731544,2.632029946007742,29.0,44.0,39.0,15.0,0.06681815597481,-0.36521272303903207,-0.01048551035213885,37.0,42.0,5.0,107.56879194630872,9.876223849718583,2.0,111.0,109.0,109.0,0.09181309626167547,-6.886811921480741,55.81536520691393,109.0,110.0,1.0,1.5570469798657718,0.7276766327310478,1.0,3.0,1.0,2.0,0.46734404429709536,0.9013398023374021,-0.5744165610715917,1.0,2.0,1.0,600.0,2.0,0.06208053691275239,0.004567055483552407,13.721979865771816,-0.06677852348993696,-0.35402684563758413,-0.008907463694697748,38.24384787472038,1.1470917225950572,-0.005033557046985493,-4.6791652369315706e-05,104.15100671140938,3.417785234899341,-0.016778523489932917,-0.010660980810234588,1.5464205816554812,0.010626398210290544,0,0,-0.19148663499738022
1127,13.519630872483221,34.048669573060394,-75.6,108.6,2.7,184.2,2.518461479770157,0.41712120586994705,1.0901833980850713,2.5,13.525,11.025,39.54194630872483,2.486924239276765,30.0,44.0,40.0,14.0,0.06289331890393143,-0.29340024504078227,-0.25834924452099184,38.0,42.0,4.0,106.69295302013423,13.355061382948675,2.0,111.0,110.0,109.0,0.12517285354758542,-6.031985840044574,39.929915181345194,109.0,110.0,1.0,1.592281879194631,0.7378420689618532,1.0,3.0,1.0,2.0,0.46338658914780245,0.810723900631978,-0.7325418519660971,1.0,2.0,1.0,600.0,2.0,-0.13557046979865817,-0.009928119432327853,13.589317673378078,-0.06968680089485702,0.15100671140939426,0.003833539208587089,39.559284116331106,-0.01733780760627468,-0.8758389261744952,-0.008142128495889911,107.27852348993287,-0.5855704697986397,0.03523489932885915,0.022629310344827624,1.574384787472036,0.017897091722594904,0,0,-0.1886743432269083
1128,13.565604026845637,36.44275180974224,-76.5,108.1,2.7,184.6,2.6864083410973736,0.15418552873708072,0.5279357032461731,2.5,14.2,11.7,39.57214765100671,2.5423795017864106,29.0,44.0,40.0,15.0,0.06424668997518342,-0.4906984950782323,0.23159969246249945,38.0,42.0,4.0,106.41778523489933,14.113523610353898,2.0,110.0,109.0,108.0,0.1326237299451466,-5.978801348240567,37.527994012901,109.0,110.0,1.0,1.5318791946308725,0.7081687774212503,1.0,3.0,1.0,2.0,0.462287613738297,0.9529062635823202,-0.4244417258198294,1.0,2.0,1.0,600.0,2.0,0.045973154362416224,0.0034004740806929945,13.58014541387025,-0.014541387024612717,0.03020134228187743,0.0007637798616708658,39.501677852349005,0.07046979865770453,-0.27516778523489904,-0.0025790624164556686,106.89317673378075,-0.4753914988814216,-0.06040268456375841,-0.037934668071654354,1.5604026845637584,-0.028523489932885893,0,0,-0.1860148952483895
1129,4.8419463087248324,16.642329918406222,-72.3,105.6,2.6,177.89999999999998,3.437115750006968,1.901876968935391,15.319696202894267,2.5,2.7,0.20000000000000018,13.394295302013424,16.04019848386315,2.0,44.0,3.0,42.0,1.1975395586098505,0.9291805857387397,-0.9845324061375673,2.0,32.0,30.0,33.70973154362416,48.45010920120286,2.0,111.0,2.0,109.0,1.4372736590471806,0.9005926732390799,-1.1740786073337544,2.0,108.0,106.0,1.1778523489932886,0.4972996847795783,1.0,3.0,1.0,2.0,0.4222088491860807,2.7919745299794014,6.696033877281959,1.0,1.0,0.0,600.0,2.0,-8.723657718120805,-0.6430718234777554,10.642393736017901,-5.800447427293069,-26.177852348993284,-0.6615221539113842,30.836129753915,-17.441834451901578,-72.70805369127517,-0.6832321639731966,82.2734899328859,-48.563758389261736,-0.3540268456375839,-0.23110624315443595,1.4340044742729308,-0.25615212527964215,1,0,-0.0023590518233203017
1130,12.863758389261744,37.318318145545014,-76.3,108.7,2.6,185.0,2.9010431489989084,0.11420796666502925,0.43372838466535724,2.4,14.2,11.799999999999999,37.67785234899329,6.543731062641507,3.0,44.0,39.0,41.0,0.17367579770815542,-3.5097917320831176,13.868270055100684,37.0,41.0,4.0,104.04362416107382,20.81454185317725,2.0,111.0,110.0,109.0,0.20005590944192295,-4.153605943928254,16.686043473170223,109.0,110.0,1.0,1.49496644295302,0.6847497234362213,1.0,3.0,1.0,2.0,0.45803685204039046,1.039756143029072,-0.1958106166541449,1.0,2.0,1.0,600.0,2.0,8.021812080536911,1.656732968327673,10.423769574944075,2.439988814317669,24.283557046979865,1.8129775773518726,30.214765100671155,7.463087248322136,70.33389261744966,2.0864566223682246,81.39038031319909,22.653243847874734,0.31711409395973145,0.26923076923076916,1.4015659955257274,0.0934004474272927,1,0,-0.1130556010395865
1131,9.649496644295303,35.21330892995754,-75.1,107.9,2.6,183.0,3.649237906183981,0.19742140332870448,1.2423582769060912,2.4,12.9,10.5,36.738255033557046,9.319642921103007,2.0,45.0,39.0,43.0,0.25367679854664743,-2.819364986312416,7.137727191525487,37.0,41.0,4.0,98.9496644295302,30.263839529717316,2.0,111.0,109.0,109.0,0.3058508556264035,-2.748907633134268,5.82444760598827,109.0,110.0,1.0,1.5201342281879195,0.7273277777166406,1.0,3.0,1.0,2.0,0.4784628648113883,1.0185472366324684,-0.39685003711414035,1.0,2.0,1.0,600.0,2.0,-3.214261744966441,-0.2498695674857827,9.118400447427296,0.5310961968680061,-0.9395973154362451,-0.02493765586034924,29.27013422818793,7.468120805369114,-5.09395973154362,-0.04895984518626029,78.90100671140938,20.048657718120822,0.025167785234899487,0.01683501683501687,1.3976510067114096,0.12248322147650992,0,0,-0.1631970963461245
1132,14.10956375838926,35.63411771540853,-77.1,107.6,2.6,184.7,2.5255293732395665,0.12190366239260171,0.6743911526652657,2.4,16.45,14.049999999999999,36.38758389261745,9.687856742864291,2.0,44.0,39.0,42.0,0.26624072572265034,-2.6856261581839824,6.2804483245673755,37.0,41.0,4.0,99.49496644295301,29.12427688428479,2.0,111.0,109.0,109.0,0.29272110867019235,-2.9207266950116755,6.785349073068131,109.0,109.0,0.0,1.4697986577181208,0.679169507484954,1.0,3.0,1.0,2.0,0.4620833635399915,1.1242298794487524,-0.024663542170725083,1.0,2.0,1.0,600.0,2.0,4.460067114093958,0.4622072299212323,12.207606263982106,1.9019574944071547,-0.35067114093959617,-0.009545122396784733,36.93456375838928,-0.5469798657718314,0.5453020134228126,0.005510903109845033,100.82941834451901,-1.3344519015659984,-0.05033557046979875,-0.03311258278145701,1.4949664429530205,-0.02516778523489971,0,0,-0.18669150929916134
1133,14.111577181208053,34.140472301022584,-75.0,108.0,2.7,183.0,2.4193236420438096,0.5317616106735168,1.1672030811165701,2.5,13.2,10.7,35.189597315436245,11.684765309657458,3.0,46.0,39.0,43.0,0.33205169143927166,-2.123578751372423,2.993424771451404,37.0,41.0,4.0,94.99664429530202,35.32361776366625,2.0,114.0,109.0,112.0,0.37184069001280656,-2.1358730792402874,2.7022483055166058,109.0,110.0,1.0,1.511744966442953,0.7275119164866531,1.0,3.0,1.0,2.0,0.4812398470877306,1.046911823460588,-0.3513475890467035,1.0,2.0,1.0,600.0,2.0,0.0020134228187931313,0.00014269915450748627,12.623545861297544,1.48803131991051,-1.1979865771812044,-0.0329229492322588,36.10514541387026,-0.9155480984340159,-4.498322147650995,-0.04521155500092744,97.81375838926174,-2.8171140939597166,0.04194630872483218,0.028538812785388057,1.5005592841163313,0.011185682326621649,0,0,-0.18219345294665534
1134,14.127926421404682,33.91366177500672,-76.2,108.4,2.7,184.60000000000002,2.400469875297866,0.49661662626097774,1.1109246046669874,2.4,13.5,11.1,39.30936454849498,2.7085594082254896,28.0,45.0,39.0,17.0,0.0689036681039198,-0.5308000673957848,0.835769246738713,37.0,41.0,4.0,106.49832775919732,14.454196027229136,2.0,111.0,109.0,109.0,0.1357222815733917,-5.852137604551607,35.985417156757684,109.0,110.0,1.0,1.5869565217391304,0.7378022741638953,1.0,3.0,1.0,2.0,0.46491650152793407,0.8257735863601179,-0.7136407473952477,1.0,2.0,1.0,600.0,2.0,0.016349240196628756,0.001158569307079249,14.11635578700067,0.011570634404012736,4.119767233058738,0.11707344065717873,36.96218191884957,2.3471826296454097,11.501683463895304,0.12107462899575405,100.32997949915078,6.1683482600465425,0.0752115552961774,0.04975148385851469,1.5228333819667348,0.06412313977239559,0,0,-0.19085687872501927
1135,15.96097972972973,36.95928176633274,-76.5,108.8,2.6,185.3,2.3156023246800137,0.10943063251492068,0.3263471466408219,2.4,35.075,32.675000000000004,38.6402027027027,4.356445557394731,12.0,44.0,39.0,32.0,0.11274385879683851,-2.700751021570763,10.891429956143185,37.0,42.0,5.0,106.94087837837837,11.41443046830674,2.0,111.0,109.0,109.0,0.10673589595851445,-6.360736059004387,47.590065176851255,109.0,110.0,1.0,1.4949324324324325,0.6833588752982547,1.0,3.0,1.0,2.0,0.4571168973746517,1.0371926684269768,-0.19481575382141836,1.0,2.0,1.0,600.0,3.0,1.8330533083250469,0.12974680456629906,14.733494444114159,1.22748528561557,-0.6691618457922814,-0.017022962682766152,37.71305485554466,0.9271478471580394,0.44255061918104843,0.004155470123265115,102.81195014429257,4.128928234085805,-0.09202408930669792,-0.05798778230285073,1.5312113068715056,-0.03627887443907318,0,0,-0.1643000692650432
1136,16.79429530201342,39.3980014978371,-75.9,107.8,2.7,183.7,2.3459157284863146,0.0030515524139622984,-0.013163439833340895,2.4,52.95,50.550000000000004,39.52684563758389,2.565632744141856,28.0,45.0,40.0,17.0,0.06490861344377903,-0.5120931733720909,0.3666269201586809,38.0,42.0,4.0,107.06040268456375,12.317769190107674,2.0,111.0,109.0,109.0,0.11505438874912509,-6.82316285287477,49.947407274217866,109.0,110.0,1.0,1.5016778523489933,0.677363055895323,1.0,3.0,1.0,2.0,0.45107081711018154,1.0006065328969875,-0.23300616982130862,1.0,2.0,1.0,600.0,2.0,0.8333155722836914,0.05220955019017515,15.627733817715947,1.166561484297473,0.8866429348811877,0.022946125352990787,39.15880429626054,0.3680413413233481,0.11952430618538301,0.0011176671446673225,106.83320294071314,0.22719974385061903,0.0067454199165608575,0.00451219049785756,1.5278556021735188,-0.026177749824525476,0,0,-0.15421820961759325
1137,13.689597315436242,33.31736003703734,-76.4,109.0,2.7,185.4,2.43377210222751,0.6198827315170717,1.440401020155213,2.5,13.5,11.0,39.59228187919463,2.6390488790389615,29.0,46.0,40.0,17.0,0.06665563978078659,-0.5243918010118752,0.5597530801833908,38.0,42.0,4.0,107.02348993288591,11.464792370663302,2.0,111.0,110.0,109.0,0.10712407507784354,-6.263485733501888,46.504439142554254,109.0,110.0,1.0,1.582214765100671,0.7298802440162049,1.0,3.0,1.0,2.0,0.46130289017355053,0.8294775737030171,-0.6787088603906049,1.0,2.0,1.0,600.0,2.0,-3.104697986577179,-0.184866225747797,15.481624115726467,-1.792026800290225,0.06543624161074035,0.0016554885813737652,39.25311007316042,0.3391718060342086,-0.036912751677846245,-0.00034478435305906885,107.00825699860934,0.015232934276568244,0.08053691275167774,0.05363128491620106,1.5262750166273655,0.05593974847330552,0,0,-0.1731568328290739
1138,13.171979865771812,33.920437855500005,-76.4,107.7,2.7,184.10000000000002,2.5751966068247887,0.34398195610398574,1.1295841002199252,2.5,13.7,11.2,38.47147651006711,4.7838163979044035,9.0,45.0,39.0,36.0,0.12434709639107787,-3.0941602618241175,13.711860894429886,37.0,41.0,4.0,106.18624161073825,14.02436817919295,2.0,111.0,110.0,109.0,0.1320733078641585,-5.324462841475021,32.17819737029325,109.0,110.0,1.0,1.5486577181208054,0.7189966470328857,1.0,3.0,1.0,2.0,0.46427085767237253,0.9154265359460289,-0.5211097270575409,1.0,2.0,1.0,600.0,2.0,-0.5176174496644297,-0.037811006250766055,14.551957494407162,-1.3799776286353502,-1.1208053691275168,-0.028308683307200044,39.196868008948556,-0.7253914988814429,-0.8372483221476585,-0.007823033267488233,106.75671140939596,-0.5704697986577116,-0.03355704697986561,-0.02120890774125117,1.5441834451901568,0.004474272930648615,0,0,-0.1723678095150396
1139,9.50503355704698,31.108497714979833,-75.3,106.8,2.6,182.1,3.2728445963156187,0.506062879963026,2.0972699197859113,2.4,8.5,6.1,31.85234899328859,14.205396460169778,2.0,44.0,38.0,42.0,0.44597641646972125,-1.3670917971545578,0.1599964542437209,32.0,41.0,9.0,85.95302013422818,43.756866151511296,2.0,111.0,109.0,109.0,0.5090788675392507,-1.360683633135541,-0.10466338096741667,107.0,110.0,3.0,1.4681208053691275,0.7057915221766928,1.0,3.0,1.0,2.0,0.4807448539626388,1.1750993070653266,-0.03686380502432929,1.0,2.0,1.0,600.0,2.0,-3.6669463087248317,-0.278389911470607,12.122203579418347,-2.6171700223713668,-6.619127516778523,-0.1720528588250687,36.63870246085012,-4.786353467561529,-20.233221476510067,-0.19054466162087003,99.72091722595076,-13.767897091722574,-0.08053691275167796,-0.05200433369447466,1.532997762863535,-0.06487695749440747,0,0,-0.15001897478141646
1140,17.129697986577185,39.19542513918439,-74.8,108.1,2.7,182.89999999999998,2.28815622843426,0.10637035073197679,0.07161941977794095,2.4,56.375,53.975,39.40436241610738,2.9108746145059206,27.0,45.0,40.0,18.0,0.073871887172473,-0.8059909014857676,1.3979505139095423,37.0,42.0,5.0,107.0503355704698,11.953445404152742,2.0,111.0,109.0,109.0,0.11166191437376624,-6.698775655937112,50.22549573212392,109.0,110.0,1.0,1.4865771812080537,0.66723135147113,1.0,3.0,1.0,2.0,0.4488373425245976,1.0343831455829415,-0.1395020364851116,1.0,2.0,1.0,600.0,2.0,7.624664429530204,0.8021712268314214,13.268903803131996,3.860794183445188,7.552013422818792,0.23709439528023601,36.576062639821046,2.828299776286336,21.097315436241615,0.24545170609822753,99.72986577181207,7.320469798657726,0.01845637583892623,0.012571428571428678,1.5011185682326624,-0.01454138702460872,1,0,-0.13419030840965213
1141,10.995469798657718,30.531751698776226,-76.3,107.3,2.6,183.6,2.776757360790843,0.6291246923480222,2.132841761755456,2.4,8.7,6.299999999999999,30.80536912751678,13.608661528710739,2.0,44.0,37.0,42.0,0.44176265093200434,-1.161694281437268,-0.15396451607754313,24.0,41.0,17.0,86.73657718120805,42.514804986669496,2.0,112.0,109.0,110.0,0.4901600497544254,-1.439322391785826,0.1591716525112954,101.5,110.0,8.5,1.3942953020134228,0.6614735320922253,1.0,3.0,1.0,2.0,0.4744142299963493,1.4210512555462602,0.6766228023561163,1.0,2.0,1.0,600.0,2.0,-6.134228187919467,-0.35810486517195117,12.543400447427297,-1.5479306487695794,-8.598993288590602,-0.21822439855226738,34.02069351230427,-3.2153243847874897,-20.31375838926175,-0.18975894172596475,93.246644295302,-6.510067114093957,-0.09228187919463093,-0.06207674943566599,1.4496644295302012,-0.05536912751677847,0,0,-0.14312466053934525
1142,17.378691275167785,37.6847034339692,-75.0,108.5,2.7,183.5,2.1684431144603185,0.05369897685046451,0.2182504102824776,2.5,53.324999999999996,50.824999999999996,39.24496644295302,2.8768081341808034,28.0,45.0,39.0,17.0,0.07330387550114402,-0.6974315281152182,1.0745941904114096,37.0,42.0,5.0,106.9244966442953,12.299457004410808,2.0,111.0,109.0,109.0,0.11502936549074712,-6.225613459522515,43.422194204173344,109.0,110.0,1.0,1.5503355704697988,0.7094677054090126,1.0,3.0,1.0,2.0,0.45762202643265315,0.8958968641219245,-0.512199330695386,1.0,2.0,1.0,600.0,2.0,6.383221476510068,0.5805319457372622,15.16795302013423,2.210738255033556,8.439597315436242,0.2739651416122004,36.48489932885908,2.7600671140939426,20.187919463087255,0.23274978237740607,100.23713646532438,6.68736017897092,0.15604026845637597,0.11191335740072206,1.4770693512304252,0.0732662192393736,0,0,-0.15598969355000142
1143,12.071140939597313,32.568931001726604,-73.3,107.2,2.6,180.5,2.6980822413306265,0.5314986811101453,1.4469090435701446,2.5,12.7,10.2,36.124161073825505,9.474673190571233,2.0,45.0,39.0,43.0,0.26228078130889243,-2.330857356319448,4.723419083436295,37.0,41.0,4.0,100.51006711409396,26.710302031563344,2.0,110.0,109.0,108.0,0.26574752956082653,-3.155774245447026,8.549669355364161,108.75,110.0,1.25,1.5335570469798658,0.7337355316145034,1.0,3.0,1.0,2.0,0.47845336634818825,0.9824995394661021,-0.4785029834548413,1.0,2.0,1.0,600.0,2.0,-5.307550335570472,-0.30540564024831784,13.481767337807606,-1.410626398210292,-3.120805369127517,-0.07952116289012401,35.39149888143178,0.7326621923937253,-6.414429530201346,-0.05999027099973331,98.05704697986577,2.4530201342281828,-0.016778523489932917,-0.010822510822510845,1.492729306487696,0.04082774049216975,0,0,-0.1698775854294119
1144,14.218060200668896,34.54863260667989,-74.8,108.0,2.8,182.8,2.429911824754725,0.45692044333607035,0.9891683557463562,2.5,13.5,11.0,39.05351170568562,3.9278005884988394,12.0,44.0,39.0,32.0,0.10057483736928602,-3.147428221422271,16.194710621755586,37.0,42.0,5.0,107.88294314381271,9.642678549804117,11.0,111.0,110.0,100.0,0.08938093704905697,-7.188770230622982,59.45798850514397,109.0,110.0,1.0,1.5836120401337792,0.7127921811132136,1.0,3.0,1.0,2.0,0.45010530549704514,0.8011513247579078,-0.6487523840211482,1.0,2.0,1.0,600.0,2.0,2.1469192610715826,0.17785553758460249,14.555964138478002,-0.33790393780910577,2.9293506318601175,0.08109117401712163,38.1408797408214,0.9126319648642252,7.372876029718753,0.07335460259268789,105.10583563406732,2.7771075097453917,0.050054993153913374,0.032639798599269465,1.5558348858611482,0.027777154272631055,1,0,-0.15091820080297885
1145,13.323154362416107,36.19428573846027,-76.2,106.8,2.7,183.0,2.7166453794577645,0.13753850152640992,0.5625557562203922,2.5,14.2,11.7,39.48322147651007,2.7362589362104903,28.0,45.0,40.0,17.0,0.06930181565448973,-0.5382277286952658,0.5010881341453128,37.0,42.0,5.0,106.4261744966443,14.78801193323724,2.0,111.0,110.0,109.0,0.1389508925147311,-5.780493113622827,34.75746947638519,109.0,110.0,1.0,1.523489932885906,0.6989441508081337,1.0,3.0,1.0,2.0,0.45877831925291596,0.965596516089471,-0.3697287189949692,1.0,2.0,1.0,600.0,2.0,-0.8949058382527895,-0.06294148608336092,13.204118500894106,0.11903586152200063,0.42970977082444506,0.011003101950544547,38.22029808534041,1.2629233911696574,-1.456768647168417,-0.01350323419733257,104.939728251517,1.486446245127297,-0.06012210724787326,-0.03796517437616498,1.5468863399998505,-0.02339640711394453,0,0,-0.1829011971179369
